time,open,high,low,close,log_return,sigma,optimal_width
1970-01-01 00:00:01.759201200,4201.61,4210.59,4189.57,4201.09,-0.000185648867123067,,
1970-01-01 00:00:01.759204800,4201.08,4203.45,4191.04,4191.1,-0.0023807861163123944,,
1970-01-01 00:00:01.759208400,4191.1,4197.02,4171.96,4186.43,-0.0011148872003380436,,
1970-01-01 00:00:01.759212000,4186.27,4205.5,4181.85,4192.06,0.0013439177816930842,,
1970-01-01 00:00:01.759215600,4192.24,4209.69,4176.01,4184.6,-0.0017811399703968622,,
1970-01-01 00:00:01.759219200,4184.42,4185.48,4167.59,4171.2,-0.003207355725913653,,
1970-01-01 00:00:01.759222800,4171.04,4178.56,4135.79,4142.69,-0.0068584289074002484,,
1970-01-01 00:00:01.759226400,4142.74,4167.37,4135.78,4159.96,0.004160123552628478,,
1970-01-01 00:00:01.759230000,4160.0,4173.04,4149.93,4167.08,0.001710091877822777,,
1970-01-01 00:00:01.759233600,4166.9,4178.44,4157.0,4160.28,-0.0016331710197326143,,
1970-01-01 00:00:01.759237200,4160.27,4177.6,4142.76,4156.49,-0.0009114115846304485,,
1970-01-01 00:00:01.759240800,4156.49,4163.58,4120.0,4150.38,-0.0014710718000553182,,
1970-01-01 00:00:01.759244400,4150.38,4151.32,4095.62,4121.4,-0.0070069848499788,,
1970-01-01 00:00:01.759248000,4121.32,4127.75,4093.01,4099.25,-0.005388881317913101,,
1970-01-01 00:00:01.759251600,4099.6,4111.74,4094.62,4101.39,0.0005219104968822594,,
1970-01-01 00:00:01.759255200,4101.51,4119.54,4093.0,4117.09,0.003820662482196411,,
1970-01-01 00:00:01.759258800,4116.88,4171.5,4109.07,4160.59,0.010510288012842105,,
1970-01-01 00:00:01.759262400,4161.18,4198.0,4149.3,4196.18,0.0085176964722898,,
1970-01-01 00:00:01.759266000,4196.25,4202.46,4153.75,4153.93,-0.010119713527846661,,
1970-01-01 00:00:01.759269600,4153.67,4172.2,4129.58,4141.09,-0.003095835876246781,,
1970-01-01 00:00:01.759273200,4141.07,4147.0,4116.67,4145.99,0.001182563839382889,,
1970-01-01 00:00:01.759276800,4145.98,4153.28,4125.0,4149.79,0.000916128505282387,,
1970-01-01 00:00:01.759280400,4149.93,4175.73,4143.16,4171.75,0.005277881492251981,,
1970-01-01 00:00:01.759284000,4171.88,4172.55,4152.95,4153.51,-0.004381852142742745,,
1970-01-01 00:00:01.759287600,4153.72,4154.39,4128.46,4129.32,-0.0058410153957224945,,
1970-01-01 00:00:01.759291200,4129.75,4157.88,4127.33,4141.16,0.002863197320734093,,
1970-01-01 00:00:01.759294800,4141.22,4157.4,4140.64,4145.06,0.0009413219267599775,,
1970-01-01 00:00:01.759298400,4144.99,4147.99,4123.35,4127.25,-0.004305938128063184,,
1970-01-01 00:00:01.759302000,4127.25,4149.01,4125.39,4147.04,0.00478350111877246,,
1970-01-01 00:00:01.759305600,4146.96,4329.09,4143.7,4292.4,0.03445119032622192,,
1970-01-01 00:00:01.759309200,4292.49,4319.29,4280.8,4311.57,0.004456089856456261,,
1970-01-01 00:00:01.759312800,4311.57,4314.1,4280.91,4283.37,-0.006562023979527512,,
1970-01-01 00:00:01.759316400,4283.62,4311.82,4283.62,4300.21,0.003923775768557432,,
1970-01-01 00:00:01.759320000,4299.89,4316.77,4281.0,4285.75,-0.003368292810868038,,
1970-01-01 00:00:01.759323600,4285.69,4304.78,4281.06,4297.4,0.002714622756037384,,
1970-01-01 00:00:01.759327200,4297.53,4343.2,4293.66,4326.96,0.006855028258426675,,
1970-01-01 00:00:01.759330800,4326.86,4347.25,4317.28,4330.3,0.000771606759116232,,
1970-01-01 00:00:01.759334400,4330.32,4343.46,4321.41,4327.46,-0.0006560588655413294,,
1970-01-01 00:00:01.759338000,4327.45,4336.16,4290.8,4295.4,-0.007436082165435121,,
1970-01-01 00:00:01.759341600,4295.39,4320.99,4294.22,4310.42,0.0034906645156948966,,
1970-01-01 00:00:01.759345200,4310.41,4342.15,4307.81,4337.07,0.0061636577482963376,,
1970-01-01 00:00:01.759348800,4336.52,4339.5,4316.4,4337.43,8.3001902174656e-05,,
1970-01-01 00:00:01.759352400,4337.43,4337.8,4291.27,4307.68,-0.006882530687549388,,
1970-01-01 00:00:01.759356000,4307.68,4332.4,4307.68,4315.79,0.0018809139223509303,,
1970-01-01 00:00:01.759359600,4315.78,4358.96,4312.76,4350.52,0.008014988137089235,,
1970-01-01 00:00:01.759363200,4350.52,4383.5,4335.43,4337.7,-0.0029511244660607636,,
1970-01-01 00:00:01.759366800,4337.69,4401.36,4335.01,4395.8,0.013305285880983179,,
1970-01-01 00:00:01.759370400,4395.62,4401.72,4369.0,4388.06,-0.0017623236261121134,,
1970-01-01 00:00:01.759374000,4388.41,4401.32,4373.02,4379.3,-0.001998321710321302,,
1970-01-01 00:00:01.759377600,4379.12,4388.0,4362.04,4374.93,-0.0009983745830263724,,
1970-01-01 00:00:01.759381200,4374.81,4399.72,4372.49,4386.44,0.0026274444799321696,,
1970-01-01 00:00:01.759384800,4386.44,4426.11,4376.46,4406.25,0.004506023416933071,,
1970-01-01 00:00:01.759388400,4406.39,4412.78,4373.68,4379.03,-0.006196748903451462,,
1970-01-01 00:00:01.759392000,4378.81,4396.72,4371.81,4390.08,0.002520211480672663,,
1970-01-01 00:00:01.759395600,4390.08,4398.8,4381.24,4394.28,0.0009562450355044381,,
1970-01-01 00:00:01.759399200,4394.28,4399.29,4377.37,4382.54,-0.002675230209071231,,
1970-01-01 00:00:01.759402800,4382.53,4397.06,4375.35,4381.99,-0.00012550587441017674,,
1970-01-01 00:00:01.759406400,4381.99,4410.63,4379.49,4409.18,0.006185772018805992,,
1970-01-01 00:00:01.759410000,4408.95,4422.3,4382.08,4420.5,0.002564080737230132,,
1970-01-01 00:00:01.759413600,4420.49,4424.12,4370.0,4377.29,-0.009823000423666609,,
1970-01-01 00:00:01.759417200,4377.3,4446.0,4340.0,4440.1,0.01424708727297245,,
1970-01-01 00:00:01.759420800,4440.07,4473.93,4429.66,4451.47,0.002557479994492841,,
1970-01-01 00:00:01.759424400,4451.46,4481.54,4442.33,4469.9,0.004131658303060924,,
1970-01-01 00:00:01.759428000,4469.63,4500.0,4468.9,4490.78,0.004660369032509936,,
1970-01-01 00:00:01.759431600,4490.6,4521.03,4487.47,4499.0,0.0018287438159439275,,
1970-01-01 00:00:01.759435200,4499.21,4501.1,4469.33,4494.66,-0.0009651243958255231,,
1970-01-01 00:00:01.759438800,4494.61,4500.22,4470.63,4472.01,-0.0050520534769547395,,
1970-01-01 00:00:01.759442400,4472.08,4489.38,4460.74,4467.42,-0.0010269112020261342,,
1970-01-01 00:00:01.759446000,4467.33,4490.98,4465.98,4487.49,0.004482464615429146,,
1970-01-01 00:00:01.759449600,4487.3,4488.0,4469.64,4472.17,-0.003419775958115449,,
1970-01-01 00:00:01.759453200,4472.17,4483.63,4465.24,4475.32,0.0007041081085619102,,
1970-01-01 00:00:01.759456800,4475.31,4520.0,4474.87,4514.34,0.00868113923160082,,
1970-01-01 00:00:01.759460400,4514.19,4563.48,4494.75,4504.55,-0.002170999722852309,,
1970-01-01 00:00:01.759464000,4504.55,4514.42,4485.97,4501.06,-0.000775072465877152,,
1970-01-01 00:00:01.759467600,4501.19,4506.26,4469.89,4479.8,-0.0047345220197468375,,
1970-01-01 00:00:01.759471200,4479.79,4488.6,4461.64,4475.5,-0.000960325244372328,,
1970-01-01 00:00:01.759474800,4475.24,4479.85,4456.83,4465.95,-0.002136119674413659,,
1970-01-01 00:00:01.759478400,4465.95,4470.39,4430.08,4469.52,0.000799062654780343,,
1970-01-01 00:00:01.759482000,4469.7,4484.87,4459.84,4476.56,0.0015738740215199775,,
1970-01-01 00:00:01.759485600,4476.56,4499.55,4470.38,4492.63,0.0035833820435815563,,
1970-01-01 00:00:01.759489200,4492.62,4493.72,4469.92,4481.99,-0.0023711321448879764,,
1970-01-01 00:00:01.759492800,4482.0,4496.59,4476.42,4486.06,0.0009076667234073121,,
1970-01-01 00:00:01.759496400,4486.05,4508.4,4454.62,4474.8,-0.002513152962205494,,
1970-01-01 00:00:01.759500000,4474.53,4493.4,4440.0,4486.67,0.002649120499608289,,
1970-01-01 00:00:01.759503600,4486.4,4546.71,4461.57,4539.09,0.0116157729434882,,
1970-01-01 00:00:01.759507200,4539.25,4596.19,4525.07,4530.0,-0.0020046119387921073,,
1970-01-01 00:00:01.759510800,4529.81,4530.0,4457.11,4474.75,-0.012271455250470445,,
1970-01-01 00:00:01.759514400,4475.0,4515.4,4453.1,4515.25,0.009010072077163587,,
1970-01-01 00:00:01.759518000,4515.24,4548.49,4507.21,4523.2,0.0017591516355530206,,
1970-01-01 00:00:01.759521600,4523.2,4547.5,4496.61,4539.19,0.0035288740814630793,,
1970-01-01 00:00:01.759525200,4539.18,4541.56,4517.47,4526.14,-0.002879102915070888,,
1970-01-01 00:00:01.759528800,4526.18,4538.79,4526.18,4531.4,0.0011614633976354542,,
1970-01-01 00:00:01.759532400,4531.64,4532.52,4510.4,4515.89,-0.0034286543692532583,,
1970-01-01 00:00:01.759536000,4515.89,4520.8,4494.87,4505.2,-0.002370002960558898,,
1970-01-01 00:00:01.759539600,4505.2,4505.79,4471.92,4483.58,-0.004810450737772313,,
1970-01-01 00:00:01.759543200,4483.59,4493.54,4467.38,4488.0,0.000985333766763108,,
1970-01-01 00:00:01.759546800,4488.19,4492.14,4474.09,4490.44,0.0005435242781748791,,
1970-01-01 00:00:01.759550400,4490.17,4503.79,4482.62,4497.4,0.00154875952202534,,
1970-01-01 00:00:01.759554000,4497.6,4514.18,4496.1,4507.41,0.002223257153272377,,
1970-01-01 00:00:01.759557600,4507.08,4521.34,4505.35,4510.29,0.0006387438255693107,,
1970-01-01 00:00:01.759561200,4510.39,4517.31,4496.76,4501.31,-0.0019929874766697582,,
1970-01-01 00:00:01.759564800,4501.59,4506.28,4486.06,4492.55,-0.0019479962485791597,,
1970-01-01 00:00:01.759568400,4492.56,4505.59,4486.0,4492.81,5.7871916110760164e-05,,
1970-01-01 00:00:01.759572000,4492.88,4506.8,4486.15,4490.44,-0.0005276486917289842,,
1970-01-01 00:00:01.759575600,4490.45,4498.11,4483.02,4486.41,-0.0008978651243444622,,
1970-01-01 00:00:01.759579200,4486.6,4492.37,4478.41,4483.26,-0.0007023670055856935,,
1970-01-01 00:00:01.759582800,4483.01,4511.55,4481.7,4502.7,0.004326756479601697,,
1970-01-01 00:00:01.759586400,4502.29,4514.1,4472.36,4473.5,-0.006506116842728046,,
1970-01-01 00:00:01.759590000,4473.12,4486.09,4444.09,4457.71,-0.003535918750425549,,
1970-01-01 00:00:01.759593600,4457.86,4470.46,4442.6,4469.39,0.002616752733765105,,
1970-01-01 00:00:01.759597200,4470.47,4479.65,4455.83,4466.49,-0.0006490687211135978,,
1970-01-01 00:00:01.759600800,4466.49,4469.79,4452.6,4457.85,-0.0019362782456527206,,
1970-01-01 00:00:01.759604400,4457.75,4471.86,4457.2,4470.23,0.0027732744183742502,,
1970-01-01 00:00:01.759608000,4470.22,4488.05,4470.22,4477.59,0.0016450938127688713,,
1970-01-01 00:00:01.759611600,4477.6,4496.4,4477.0,4486.66,0.0020235944100369576,,
1970-01-01 00:00:01.759615200,4486.66,4497.18,4482.57,4491.46,0.0010692662734140474,,
1970-01-01 00:00:01.759618800,4491.46,4494.56,4484.08,4490.01,-0.00032288701350611886,,
1970-01-01 00:00:01.759622400,4489.86,4495.99,4469.69,4473.74,-0.0036301810888209616,,
1970-01-01 00:00:01.759626000,4473.72,4491.29,4471.85,4490.28,0.0036903127772365575,,
1970-01-01 00:00:01.759629600,4489.87,4552.7,4482.0,4550.38,0.013295685347477638,,
1970-01-01 00:00:01.759633200,4550.38,4576.06,4530.02,4533.09,-0.0038069197963930853,,
1970-01-01 00:00:01.759636800,4533.1,4590.0,4530.88,4576.0,0.009421427914821716,,
1970-01-01 00:00:01.759640400,4576.5,4587.79,4557.83,4569.64,-0.0013908268913343266,,
1970-01-01 00:00:01.759644000,4569.64,4574.75,4553.75,4559.94,-0.0021249616411705033,,
1970-01-01 00:00:01.759647600,4560.05,4615.0,4559.06,4607.18,0.01030649062448244,,
1970-01-01 00:00:01.759651200,4606.72,4619.31,4584.5,4588.5,-0.004062782892543443,,
1970-01-01 00:00:01.759654800,4588.58,4591.41,4538.94,4549.63,-0.008507262301933672,,
1970-01-01 00:00:01.759658400,4549.85,4552.38,4524.0,4543.31,-0.0013900896778607386,,
1970-01-01 00:00:01.759662000,4543.2,4558.14,4537.45,4551.76,0.0018581500596018315,,
1970-01-01 00:00:01.759665600,4551.86,4551.86,4531.25,4532.84,-0.004165296733963122,,
1970-01-01 00:00:01.759669200,4532.98,4544.81,4532.22,4539.88,0.0015519053630960221,,
1970-01-01 00:00:01.759672800,4539.87,4551.65,4531.86,4536.46,-0.0007536077674169538,,
1970-01-01 00:00:01.759676400,4536.17,4545.23,4526.9,4533.61,-0.0006284405950114597,,
1970-01-01 00:00:01.759680000,4533.58,4542.55,4492.62,4530.4,-0.0007082958059843435,,
1970-01-01 00:00:01.759683600,4530.04,4540.25,4505.25,4513.18,-0.0038082309906604704,,
1970-01-01 00:00:01.759687200,4513.18,4526.7,4498.8,4520.5,0.0016206023684864818,,
1970-01-01 00:00:01.759690800,4520.6,4521.4,4484.0,4488.17,-0.0071775609043932265,,
1970-01-01 00:00:01.759694400,4488.16,4510.76,4475.94,4498.83,0.00237231667952339,,
1970-01-01 00:00:01.759698000,4498.82,4509.22,4492.72,4506.63,0.0017322828485213347,,
1970-01-01 00:00:01.759701600,4506.64,4522.2,4503.2,4514.43,0.0017292872331593591,,
1970-01-01 00:00:01.759705200,4514.44,4524.71,4513.3,4515.4,0.00021484346964025617,,
1970-01-01 00:00:01.759708800,4515.4,4553.99,4489.11,4500.9,-0.0032163997427948924,,
1970-01-01 00:00:01.759712400,4500.77,4544.06,4491.67,4529.29,0.006287817540286812,,
1970-01-01 00:00:01.759716000,4529.28,4552.34,4508.02,4540.2,0.00240586962716654,,
1970-01-01 00:00:01.759719600,4540.2,4544.1,4529.86,4538.53,-0.0003678928702220225,,
1970-01-01 00:00:01.759723200,4538.43,4543.65,4523.21,4526.11,-0.0027403201389533545,,
1970-01-01 00:00:01.759726800,4525.99,4530.4,4510.77,4528.95,0.0006272736112452918,,
1970-01-01 00:00:01.759730400,4528.96,4577.44,4528.24,4561.36,0.007130700125483854,,
1970-01-01 00:00:01.759734000,4561.14,4580.47,4530.36,4534.11,-0.005992011744839175,,
1970-01-01 00:00:01.759737600,4534.52,4567.92,4534.52,4562.8,0.006307657242497438,,
1970-01-01 00:00:01.759741200,4562.74,4579.0,4561.4,4575.0,0.002670228555878892,,
1970-01-01 00:00:01.759744800,4574.87,4582.29,4559.29,4574.93,-1.530066350260415e-05,,
1970-01-01 00:00:01.759748400,4574.93,4595.43,4566.43,4573.67,-0.00027545198346562113,,
1970-01-01 00:00:01.759752000,4573.59,4599.0,4571.68,4582.44,0.0019156612757996114,,
1970-01-01 00:00:01.759755600,4582.48,4640.64,4578.4,4640.24,0.012534481682131659,,
1970-01-01 00:00:01.759759200,4640.24,4678.65,4633.59,4640.91,0.00014437866022287747,,
1970-01-01 00:00:01.759762800,4640.61,4696.82,4639.69,4675.49,0.007423502383722834,,
1970-01-01 00:00:01.759766400,4675.21,4688.54,4662.5,4682.34,0.0014640148888128539,,
1970-01-01 00:00:01.759770000,4682.11,4724.0,4678.01,4698.82,0.00351342839321966,,
1970-01-01 00:00:01.759773600,4698.85,4721.0,4682.1,4715.07,0.0034523488462092425,,
1970-01-01 00:00:01.759777200,4715.02,4735.9,4697.53,4725.9,0.0022942567872605074,,
1970-01-01 00:00:01.759780800,4725.89,4739.46,4688.48,4690.99,-0.007414371395480019,,
1970-01-01 00:00:01.759784400,4690.98,4699.49,4673.41,4694.99,0.0008523351300894892,,
1970-01-01 00:00:01.759788000,4694.85,4709.71,4684.05,4700.48,0.0011686484284076759,,
1970-01-01 00:00:01.759791600,4700.49,4707.63,4684.43,4686.32,-0.0030170048878710638,,
1970-01-01 00:00:01.759795200,4686.33,4694.98,4674.14,4681.55,-0.0010183745957708127,,
1970-01-01 00:00:01.759798800,4681.84,4702.5,4665.06,4678.1,-0.0007372070870702462,,
1970-01-01 00:00:01.759802400,4678.11,4694.0,4671.19,4688.66,0.0022547827581702474,,
1970-01-01 00:00:01.759806000,4688.9,4698.21,4680.87,4692.27,0.0007696465442553011,,
1970-01-01 00:00:01.759809600,4692.49,4721.92,4681.1,4716.11,0.005067833362047029,,
1970-01-01 00:00:01.759813200,4716.1,4734.0,4707.16,4714.07,-0.0004326534661739153,,
1970-01-01 00:00:01.759816800,4714.07,4722.16,4668.59,4671.8,-0.009007217398049518,,
1970-01-01 00:00:01.759820400,4671.87,4685.71,4667.49,4681.51,0.002076271071575312,,
1970-01-01 00:00:01.759824000,4681.51,4681.99,4641.73,4673.13,-0.001791624742714583,,
1970-01-01 00:00:01.759827600,4673.13,4686.74,4670.85,4683.07,0.0021247950534876237,,
1970-01-01 00:00:01.759831200,4683.07,4700.7,4676.76,4695.5,0.002650725489732929,,
1970-01-01 00:00:01.759834800,4695.54,4716.52,4690.31,4712.19,0.003548164854465982,,
1970-01-01 00:00:01.759838400,4712.1,4750.0,4698.82,4750.0,0.007991849929552515,,
1970-01-01 00:00:01.759842000,4750.03,4759.16,4665.94,4708.1,-0.00886018843229325,,
1970-01-01 00:00:01.759845600,4707.92,4714.03,4588.72,4596.52,-0.023984934165315896,,
1970-01-01 00:00:01.759849200,4596.98,4609.06,4482.99,4514.57,-0.017989551210665502,,
1970-01-01 00:00:01.759852800,4514.46,4525.93,4455.58,4501.1,-0.0029881328892319165,,
1970-01-01 00:00:01.759856400,4501.06,4509.37,4470.32,4477.18,-0.005328427403683015,,
1970-01-01 00:00:01.759860000,4477.18,4486.28,4449.86,4466.39,-0.0024129078734911034,,
1970-01-01 00:00:01.759863600,4466.39,4496.64,4460.81,4481.13,0.003294770692702897,,
1970-01-01 00:00:01.759867200,4481.31,4519.99,4477.77,4511.73,0.006805425215143906,,
1970-01-01 00:00:01.759870800,4512.35,4516.68,4482.87,4495.42,-0.003621571268719683,,
1970-01-01 00:00:01.759874400,4495.49,4507.93,4485.3,4499.77,0.0009671836479494522,,
1970-01-01 00:00:01.759878000,4500.2,4501.53,4432.47,4449.8,-0.011167133011025263,,
1970-01-01 00:00:01.759881600,4449.81,4483.96,4437.0,4474.57,0.005551106376542642,,
1970-01-01 00:00:01.759885200,4474.45,4491.42,4460.18,4485.38,0.0024129610645136413,,
1970-01-01 00:00:01.759888800,4485.7,4501.6,4475.11,4482.98,-0.00053521492386376,,
1970-01-01 00:00:01.759892400,4482.92,4482.92,4434.76,4445.82,-0.008323674972641066,,
1970-01-01 00:00:01.759896000,4446.02,4468.07,4411.13,4463.31,0.003926314346908015,,
1970-01-01 00:00:01.759899600,4463.84,4464.3,4422.6,4439.31,-0.0053916842773229934,,
1970-01-01 00:00:01.759903200,4439.31,4460.06,4425.66,4456.9,0.003954498134098868,,
1970-01-01 00:00:01.759906800,4457.21,4465.68,4444.03,4464.54,0.0017127284087820683,,
1970-01-01 00:00:01.759910400,4464.54,4498.29,4459.79,4477.3,0.002854000666795549,,
1970-01-01 00:00:01.759914000,4477.15,4486.54,4473.31,4486.09,0.0019613121414422115,,
1970-01-01 00:00:01.759917600,4486.15,4507.01,4481.49,4501.69,0.003471383515317725,,
1970-01-01 00:00:01.759921200,4501.44,4509.67,4484.0,4489.38,-0.002738274241407668,,
1970-01-01 00:00:01.759924800,4489.4,4498.39,4470.4,4479.65,-0.0021696892121086625,,
1970-01-01 00:00:01.759928400,4479.74,4491.1,4440.89,4477.34,-0.0005157982874188145,,
1970-01-01 00:00:01.759932000,4477.39,4524.62,4440.76,4451.84,-0.005711626223941071,,
1970-01-01 00:00:01.759935600,4451.52,4470.74,4437.96,4448.29,-0.00079774119889611,,
1970-01-01 00:00:01.759939200,4448.5,4500.25,4439.6,4497.47,0.01099526378315395,,
1970-01-01 00:00:01.759942800,4497.47,4559.89,4491.11,4540.42,0.009504502339717667,,
1970-01-01 00:00:01.759946400,4540.43,4546.28,4513.84,4524.7,-0.0034682421760768574,,
1970-01-01 00:00:01.759950000,4524.5,4528.49,4499.03,4515.71,-0.0019888485065039947,,
1970-01-01 00:00:01.759953600,4515.94,4526.93,4500.8,4504.8,-0.0024189331467399226,,
1970-01-01 00:00:01.759957200,4504.76,4529.5,4503.47,4526.65,0.004838656612265183,,
1970-01-01 00:00:01.759960800,4526.65,4543.69,4522.44,4523.5,-0.0006961210868776783,,
1970-01-01 00:00:01.759964400,4523.49,4539.0,4511.0,4527.3,0.0008397048268181308,,
1970-01-01 00:00:01.759968000,4526.93,4532.97,4509.35,4512.5,-0.0032744116514782286,,
1970-01-01 00:00:01.759971600,4512.45,4515.23,4464.04,4480.64,-0.0070854302923582585,,
1970-01-01 00:00:01.759975200,4480.56,4483.4,4402.48,4414.6,-0.014848663641666694,,
1970-01-01 00:00:01.759978800,4414.5,4454.39,4413.51,4451.75,0.008380047574312283,,
1970-01-01 00:00:01.759982400,4451.74,4460.0,4439.61,4456.36,0.0010350120085040862,,
1970-01-01 00:00:01.759986000,4456.36,4462.06,4438.89,4456.33,-6.731974297272232e-06,,
1970-01-01 00:00:01.759989600,4456.2,4456.58,4422.82,4430.68,-0.00577248618486379,,
1970-01-01 00:00:01.759993200,4430.66,4439.39,4412.3,4427.79,-0.0006524829011175453,,
1970-01-01 00:00:01.759996800,4427.79,4428.68,4321.27,4329.5,-0.022448526341793538,,
1970-01-01 00:00:01.760000400,4329.5,4357.8,4327.25,4336.59,0.0016362630856295451,,
1970-01-01 00:00:01.760004000,4336.74,4361.26,4326.5,4356.24,0.004520974980346376,,
1970-01-01 00:00:01.760007600,4356.21,4388.91,4355.96,4375.02,0.004301791256005405,,
1970-01-01 00:00:01.760011200,4374.85,4415.16,4371.57,4405.93,0.007040269600007669,,
1970-01-01 00:00:01.760014800,4405.93,4409.57,4345.97,4352.19,-0.012272194138817945,,
1970-01-01 00:00:01.760018400,4352.48,4376.87,4303.65,4347.53,-0.0010712989488588039,,
1970-01-01 00:00:01.760022000,4347.54,4365.69,4293.08,4316.23,-0.0072255316805986645,,
1970-01-01 00:00:01.760025600,4316.79,4329.71,4266.83,4279.6,-0.008522788777118118,,
1970-01-01 00:00:01.760029200,4279.61,4339.03,4270.75,4336.9,0.01330025989213015,,
1970-01-01 00:00:01.760032800,4336.76,4343.18,4301.4,4309.78,-0.006272948445108504,,
1970-01-01 00:00:01.760036400,4310.01,4347.4,4309.45,4340.51,0.007104993999776957,,
1970-01-01 00:00:01.760040000,4340.59,4350.61,4331.04,4339.34,-0.0002695899139008206,,
1970-01-01 00:00:01.760043600,4339.24,4361.83,4337.7,4360.51,0.004866760182048321,,
1970-01-01 00:00:01.760047200,4360.52,4386.39,4354.81,4380.7,0.004619505973260046,,
1970-01-01 00:00:01.760050800,4380.69,4382.5,4360.57,4370.9,-0.002239591410990351,,
1970-01-01 00:00:01.760054400,4370.72,4387.42,4365.06,4383.5,0.0028785544869731204,,
1970-01-01 00:00:01.760058000,4383.5,4397.03,4373.32,4375.6,-0.001803838783004453,,
1970-01-01 00:00:01.760061600,4375.6,4382.79,4352.88,4361.77,-0.0031657149806100554,,
1970-01-01 00:00:01.760065200,4361.72,4394.37,4342.36,4349.53,-0.002810144996694653,,
1970-01-01 00:00:01.760068800,4349.43,4364.4,4335.51,4346.24,-0.0007566897829593513,,
1970-01-01 00:00:01.760072400,4346.32,4371.64,4329.52,4369.89,0.005426733662739359,,
1970-01-01 00:00:01.760076000,4369.88,4379.01,4322.32,4328.79,-0.00944977993129125,,
1970-01-01 00:00:01.760079600,4329.53,4336.43,4316.47,4325.2,-0.0008296751454380314,,
1970-01-01 00:00:01.760083200,4325.35,4351.13,4315.15,4347.5,0.005142585157056158,,
1970-01-01 00:00:01.760086800,4346.91,4353.21,4320.48,4323.37,-0.005565776511768273,,
1970-01-01 00:00:01.760090400,4323.36,4347.88,4322.16,4344.37,0.004845563223880547,,
1970-01-01 00:00:01.760094000,4344.62,4349.71,4330.46,4345.19,0.00018873222635758423,,
1970-01-01 00:00:01.760097600,4345.35,4354.83,4336.27,4350.36,0.0011891141122057477,,
1970-01-01 00:00:01.760101200,4350.39,4392.79,4346.84,4357.17,0.0015641637498694876,,
1970-01-01 00:00:01.760104800,4356.97,4377.61,4280.0,4282.08,-0.017383891195400094,,
1970-01-01 00:00:01.760108400,4281.43,4285.88,4075.0,4104.75,-0.04229403314144582,,
1970-01-01 00:00:01.760112000,4104.74,4140.0,4087.11,4109.53,0.0011638270279413962,,
1970-01-01 00:00:01.760115600,4109.58,4113.8,4078.03,4095.09,-0.0035199716524440265,,
1970-01-01 00:00:01.760119200,4095.09,4101.11,4053.51,4054.13,-0.010052580475599595,,
1970-01-01 00:00:01.760122800,4053.45,4064.37,3953.0,3998.1,-0.01391686633824407,,
1970-01-01 00:00:01.760126400,3998.17,4025.87,3850.0,3871.6,-0.03215138997885751,,
1970-01-01 00:00:01.760130000,3872.68,3992.07,3510.0,3965.15,0.02387582709987747,,
1970-01-01 00:00:01.760133600,3966.9,3988.0,3853.89,3867.68,-0.024888841317020325,,
1970-01-01 00:00:01.760137200,3867.5,3925.1,3810.0,3836.15,-0.008185584586439405,,
1970-01-01 00:00:01.760140800,3836.89,3887.34,3811.5,3844.43,0.002156088005752966,,
1970-01-01 00:00:01.760144400,3844.08,3846.2,3732.06,3737.74,-0.02814419679297338,,
1970-01-01 00:00:01.760148000,3737.27,3866.34,3734.25,3845.83,0.028508293719596556,,
1970-01-01 00:00:01.760151600,3846.19,3852.76,3760.99,3796.84,-0.012820302590196526,,
1970-01-01 00:00:01.760155200,3796.68,3825.99,3784.36,3825.99,0.007648115487485877,,
1970-01-01 00:00:01.760158800,3825.99,3837.77,3768.77,3794.15,-0.008356850477941657,,
1970-01-01 00:00:01.760162400,3793.85,3816.98,3776.08,3786.14,-0.0021133763962315802,,
1970-01-01 00:00:01.760166000,3786.5,3790.14,3739.0,3763.58,-0.0059763983693578646,,
1970-01-01 00:00:01.760169600,3763.78,3826.99,3753.67,3819.18,0.014665107814583593,,
1970-01-01 00:00:01.760173200,3819.19,3852.18,3816.7,3833.64,0.0037790036113333433,,
1970-01-01 00:00:01.760176800,3833.12,3861.6,3822.19,3837.48,0.0010011576720848649,,
1970-01-01 00:00:01.760180400,3837.47,3846.52,3791.77,3843.88,0.0016663719656304003,,
1970-01-01 00:00:01.760184000,3843.87,3849.74,3810.82,3827.89,-0.004168535593332876,,
1970-01-01 00:00:01.760187600,3827.66,3841.5,3788.84,3836.32,0.0021998362256759555,,
1970-01-01 00:00:01.760191200,3836.32,3841.5,3801.5,3818.04,-0.0047763718332817385,,
1970-01-01 00:00:01.760194800,3818.04,3858.27,3818.04,3829.26,0.0029343710985178647,,
1970-01-01 00:00:01.760198400,3829.26,3851.86,3813.54,3823.75,-0.001439956553583735,,
1970-01-01 00:00:01.760202000,3823.3,3846.0,3817.26,3829.1,0.0013981721506504863,,
1970-01-01 00:00:01.760205600,3828.8,3830.06,3815.0,3819.39,-0.002539064630162271,,
1970-01-01 00:00:01.760209200,3819.4,3820.1,3736.0,3764.39,-0.014504894470335018,,
1970-01-01 00:00:01.760212800,3764.02,3770.68,3665.3,3699.58,-0.01736652983961069,,
1970-01-01 00:00:01.760216400,3699.5,3748.45,3648.28,3740.03,0.010874333091125033,,
1970-01-01 00:00:01.760220000,3740.11,3767.1,3729.31,3746.89,0.00183252977719834,,
1970-01-01 00:00:01.760223600,3746.88,3756.25,3736.13,3750.6,0.0009896646218425103,,
